RX Date/Time,A0(field 1),A1(field 2),A2(field 3),A3(field 4)
2023/07/10/ 12:53:01::165,5316373,12964,0.32,0.33,0.34,0.39,0.91,1.86
2023/07/10/ 12:53:01::420,5316784,12965,0.32,0.33,0.34,0.38,1.05,1.25
2023/07/10/ 12:53:02::010,5317193,12966,0.32,0.33,0.34,0.38,1.10,1.52
2023/07/10/ 12:53:02::258,5317604,12967,0.32,0.33,0.34,0.39,0.90,1.70
2023/07/10/ 12:53:02::833,5318014,12968,0.32,0.33,0.35,0.38,1.11,1.24
2023/07/10/ 12:53:03::088,5318424,12969,0.32,0.33,0.34,0.38,1.02,1.77
2023/07/10/ 12:53:03::673,5318835,12970,0.33,0.33,0.34,0.39,0.94,1.51
2023/07/10/ 12:53:03::926,5319244,12971,0.32,0.33,0.35,0.38,1.12,1.25
2023/07/10/ 12:53:04::484,5319655,12972,0.32,0.33,0.34,0.39,0.98,1.87
2023/07/10/ 12:53:04::742,5320065,12973,0.33,0.32,0.35,0.38,1.00,1.37
2023/07/10/ 12:53:05::076,5320475,12974,0.32,0.33,0.35,0.38,1.10,1.27
2023/07/10/ 12:53:05::742,5320885,12975,0.32,0.33,0.34,0.39,0.94,1.89
2023/07/10/ 12:53:06::000,5321295,12976,0.32,0.33,0.35,0.38,1.03,1.30
2023/07/10/ 12:53:06::552,5321705,12977,0.32,0.33,0.35,0.38,1.11,1.38
2023/07/10/ 12:53:06::800,5322116,12978,0.32,0.33,0.35,0.39,0.90,1.81
2023/07/10/ 12:53:07::375,5322525,12979,0.33,0.33,0.35,0.38,1.08,1.24
2023/07/10/ 12:53:07::630,5322936,12980,0.32,0.33,0.34,0.38,1.07,1.61
2023/07/10/ 12:53:08::231,5323346,12981,0.32,0.33,0.35,0.39,0.91,1.63
2023/07/10/ 12:53:08::477,5323756,12982,0.32,0.32,0.34,0.38,1.12,1.25
2023/07/10/ 12:53:09::022,5324167,12983,0.32,0.33,0.34,0.39,1.00,1.82
2023/07/10/ 12:53:09::271,5324576,12984,0.33,0.33,0.34,0.39,0.97,1.44
2023/07/10/ 12:53:09::607,5324987,12985,0.32,0.33,0.35,0.38,1.11,1.26
2023/07/10/ 12:53:10::296,5325396,12986,0.32,0.33,0.34,0.39,0.96,1.88
2023/07/10/ 12:53:10::580,5325807,12987,0.33,0.33,0.35,0.38,1.01,1.34
2023/07/10/ 12:53:11::084,5326217,12988,0.32,0.33,0.34,0.38,1.10,1.31
2023/07/10/ 12:53:11::343,5326627,12989,0.32,0.33,0.34,0.39,0.92,1.86
2023/07/10/ 12:53:11::674,5327037,12990,0.32,0.32,0.35,0.38,1.05,1.25
2023/07/10/ 12:53:12::343,5327448,12991,0.32,0.33,0.34,0.38,1.09,1.52
2023/07/10/ 12:53:12::591,5327857,12992,0.32,0.33,0.34,0.39,0.90,1.70
2023/07/10/ 12:53:12::920,5328268,12993,0.32,0.32,0.35,0.38,1.11,1.24
2023/07/10/ 12:53:13::582,5328678,12994,0.32,0.33,0.34,0.38,1.02,1.78
2023/07/10/ 12:53:13::831,5329088,12995,0.32,0.32,0.34,0.38,0.95,1.50
2023/07/10/ 12:53:14::157,5329499,12996,0.32,0.33,0.35,0.38,1.12,1.26
2023/07/10/ 12:53:14::849,5329908,12997,0.32,0.33,0.34,0.39,0.97,1.87
2023/07/10/ 12:53:15::103,5330319,12998,0.32,0.33,0.35,0.38,1.00,1.35
2023/07/10/ 12:53:15::398,5330728,12999,0.32,0.33,0.34,0.38,1.10,1.29
2023/07/10/ 12:53:16::039,5331139,13000,0.32,0.33,0.34,0.38,0.93,1.88
2023/07/10/ 12:53:16::291,5331549,13001,0.32,0.32,0.34,0.38,1.03,1.27
2023/07/10/ 12:53:16::909,5331959,13002,0.32,0.33,0.34,0.38,1.11,1.46
2023/07/10/ 12:53:17::157,5332369,13003,0.32,0.33,0.34,0.39,0.90,1.74
2023/07/10/ 12:53:17::468,5332780,13004,0.32,0.32,0.34,0.38,1.11,1.24
2023/07/10/ 12:53:18::104,5333189,13005,0.32,0.33,0.34,0.39,1.04,1.74
2023/07/10/ 12:53:18::353,5333600,13006,0.32,0.32,0.34,0.39,0.95,1.53
2023/07/10/ 12:53:18::946,5334009,13007,0.32,0.33,0.34,0.38,1.12,1.26
2023/07/10/ 12:53:19::194,5334420,13008,0.32,0.33,0.34,0.39,0.97,1.87
2023/07/10/ 12:53:19::527,5334830,13009,0.32,0.32,0.34,0.38,1.00,1.35
2023/07/10/ 12:53:20::210,5335240,13010,0.32,0.33,0.34,0.38,1.10,1.28
2023/07/10/ 12:53:20::468,5335651,13011,0.32,0.33,0.34,0.39,0.94,1.89
2023/07/10/ 12:53:20::765,5336060,13012,0.32,0.32,0.34,0.38,1.04,1.28
2023/07/10/ 12:53:21::454,5336471,13013,0.32,0.33,0.34,0.38,1.11,1.44
2023/07/10/ 12:53:21::710,5336881,13014,0.32,0.33,0.34,0.39,0.90,1.76
2023/07/10/ 12:53:22::250,5337291,13015,0.32,0.32,0.34,0.38,1.10,1.24
2023/07/10/ 12:53:22::513,5337701,13016,0.32,0.33,0.34,0.39,1.04,1.72
2023/07/10/ 12:53:22::843,5338112,13017,0.32,0.32,0.34,0.39,0.94,1.55
2023/07/10/ 12:53:23::497,5338521,13018,0.32,0.33,0.34,0.38,1.12,1.25
2023/07/10/ 12:53:23::745,5338932,13019,0.32,0.33,0.34,0.38,0.98,1.86
2023/07/10/ 12:53:24::297,5339341,13020,0.32,0.32,0.34,0.39,1.00,1.37
2023/07/10/ 12:53:24::544,5339752,13021,0.32,0.32,0.34,0.38,1.10,1.27
2023/07/10/ 12:53:25::137,5340162,13022,0.32,0.33,0.33,0.39,0.94,1.89
2023/07/10/ 12:53:25::385,5340572,13023,0.32,0.32,0.34,0.38,1.03,1.29
2023/07/10/ 12:53:25::950,5340982,13024,0.32,0.33,0.34,0.38,1.11,1.41
2023/07/10/ 12:53:26::198,5341392,13025,0.32,0.33,0.33,0.38,0.90,1.78
2023/07/10/ 12:53:26::787,5341802,13026,0.32,0.32,0.34,0.38,1.08,1.23
2023/07/10/ 12:53:27::050,5342213,13027,0.32,0.33,0.33,0.39,1.05,1.67
2023/07/10/ 12:53:27::603,5342623,13028,0.32,0.33,0.33,0.39,0.93,1.58
2023/07/10/ 12:53:27::852,5343033,13029,0.32,0.33,0.33,0.38,1.13,1.25
2023/07/10/ 12:53:28::434,5343443,13030,0.32,0.32,0.33,0.39,0.99,1.85
2023/07/10/ 12:53:28::694,5343853,13031,0.32,0.32,0.33,0.39,0.99,1.39
2023/07/10/ 12:53:29::291,5344264,13032,0.32,0.32,0.33,0.38,1.10,1.27
2023/07/10/ 12:53:29::538,5344673,13033,0.32,0.33,0.33,0.39,0.95,1.89
2023/07/10/ 12:53:29::854,5345084,13034,0.33,0.32,0.33,0.38,1.02,1.31
2023/07/10/ 12:53:30::520,5345494,13035,0.32,0.32,0.32,0.38,1.11,1.37
2023/07/10/ 12:53:30::774,5345904,13036,0.32,0.32,0.32,0.39,0.90,1.82
2023/07/10/ 12:53:31::358,5346314,13037,0.32,0.32,0.32,0.38,1.08,1.24
2023/07/10/ 12:53:31::616,5346724,13038,0.32,0.33,0.32,0.38,1.07,1.64
2023/07/10/ 12:53:32::167,5347134,13039,0.32,0.32,0.32,0.39,0.92,1.60
2023/07/10/ 12:53:32::425,5347545,13040,0.32,0.32,0.32,0.38,1.13,1.25
2023/07/10/ 12:53:32::749,5347954,13041,0.32,0.33,0.32,0.39,0.99,1.85
2023/07/10/ 12:53:33::418,5348365,13042,0.33,0.32,0.32,0.39,0.99,1.40
2023/07/10/ 12:53:33::677,5348774,13043,0.32,0.32,0.32,0.38,1.10,1.26
2023/07/10/ 12:53:34::218,5349185,13044,0.32,0.33,0.32,0.39,0.95,1.89
2023/07/10/ 12:53:34::479,5349596,13045,0.33,0.32,0.32,0.38,1.02,1.32
2023/07/10/ 12:53:35::054,5350005,13046,0.32,0.32,0.32,0.39,1.11,1.37
2023/07/10/ 12:53:35::311,5350416,13047,0.32,0.33,0.31,0.39,0.90,1.82
2023/07/10/ 12:53:35::875,5350825,13048,0.33,0.32,0.32,0.38,1.08,1.24
2023/07/10/ 12:53:36::135,5351236,13049,0.32,0.33,0.31,0.39,1.07,1.62
2023/07/10/ 12:53:36::711,5351646,13050,0.33,0.32,0.32,0.39,0.92,1.60
2023/07/10/ 12:53:36::978,5352056,13051,0.32,0.32,0.32,0.38,1.13,1.25
2023/07/10/ 12:53:37::307,5352466,13052,0.32,0.32,0.31,0.39,0.99,1.85
2023/07/10/ 12:53:37::955,5352877,13053,0.33,0.32,0.31,0.39,0.98,1.40
2023/07/10/ 12:53:38::237,5353286,13054,0.32,0.32,0.31,0.38,1.10,1.26
2023/07/10/ 12:53:38::777,5353697,13055,0.32,0.33,0.31,0.39,0.95,1.89
2023/07/10/ 12:53:39::023,5354106,13056,0.33,0.32,0.31,0.38,1.02,1.33
2023/07/10/ 12:53:39::618,5354517,13057,0.32,0.33,0.31,0.38,1.10,1.34
2023/07/10/ 12:53:39::866,5354927,13058,0.32,0.33,0.31,0.39,0.90,1.84
2023/07/10/ 12:53:40::445,5355337,13059,0.33,0.32,0.31,0.38,1.05,1.24
2023/07/10/ 12:53:40::697,5355748,13060,0.32,0.32,0.31,0.38,1.08,1.55
2023/07/10/ 12:53:41::243,5356157,13061,0.32,0.33,0.31,0.39,0.91,1.67
2023/07/10/ 12:53:41::492,5356568,13062,0.32,0.32,0.31,0.38,1.12,1.25
2023/07/10/ 12:53:42::066,5356978,13063,0.32,0.33,0.30,0.38,1.02,1.80
2023/07/10/ 12:53:42::316,5357388,13064,0.33,0.32,0.30,0.39,0.96,1.49
2023/07/10/ 12:53:42::904,5357798,13065,0.32,0.32,0.31,0.38,1.12,1.26
2023/07/10/ 12:53:43::157,5358209,13066,0.33,0.33,0.30,0.39,0.97,1.87
2023/07/10/ 12:53:43::719,5358618,13067,0.33,0.32,0.30,0.38,1.01,1.35
2023/07/10/ 12:53:43::967,5359029,13068,0.32,0.32,0.30,0.38,1.10,1.29
2023/07/10/ 12:53:44::554,5359438,13069,0.33,0.33,0.30,0.39,0.93,1.89
2023/07/10/ 12:53:44::813,5359849,13070,0.33,0.32,0.30,0.39,1.04,1.29
2023/07/10/ 12:53:45::401,5360259,13071,0.32,0.32,0.30,0.38,1.11,1.42
2023/07/10/ 12:53:45::653,5360669,13072,0.33,0.33,0.30,0.39,0.90,1.78
2023/07/10/ 12:53:46::209,5361080,13073,0.33,0.32,0.30,0.39,1.09,1.24
2023/07/10/ 12:53:46::460,5361489,13074,0.32,0.33,0.30,0.38,1.06,1.66
2023/07/10/ 12:53:46::802,5361900,13075,0.33,0.32,0.30,0.39,0.92,1.60
2023/07/10/ 12:53:47::472,5362310,13076,0.33,0.32,0.30,0.38,1.12,1.25
2023/07/10/ 12:53:47::732,5362720,13077,0.32,0.33,0.30,0.39,0.99,1.84
2023/07/10/ 12:53:48::274,5363130,13078,0.33,0.32,0.30,0.39,0.98,1.42
2023/07/10/ 12:53:48::536,5363540,13079,0.32,0.32,0.30,0.38,1.11,1.26
2023/07/10/ 12:53:48::860,5363950,13080,0.33,0.33,0.30,0.39,0.96,1.88
2023/07/10/ 12:53:49::552,5364361,13081,0.33,0.32,0.30,0.39,1.01,1.34
2023/07/10/ 12:53:49::825,5364770,13082,0.32,0.32,0.30,0.38,1.10,1.32
2023/07/10/ 12:53:50::102,5365181,13083,0.33,0.33,0.30,0.39,0.91,1.86
2023/07/10/ 12:53:50::774,5365591,13084,0.32,0.32,0.30,0.38,1.05,1.26
2023/07/10/ 12:53:51::032,5366001,13085,0.32,0.33,0.30,0.39,1.11,1.48
2023/07/10/ 12:53:51::590,5366411,13086,0.32,0.32,0.31,0.39,0.90,1.74
2023/07/10/ 12:53:51::838,5366821,13087,0.33,0.32,0.31,0.38,1.11,1.24
2023/07/10/ 12:53:52::394,5367231,13088,0.32,0.32,0.31,0.39,1.05,1.70
2023/07/10/ 12:53:52::643,5367642,13089,0.33,0.32,0.31,0.39,0.93,1.57
2023/07/10/ 12:53:53::249,5368051,13090,0.33,0.32,0.31,0.38,1.13,1.25
2023/07/10/ 12:53:53::497,5368462,13091,0.32,0.32,0.31,0.39,0.99,1.85
2023/07/10/ 12:53:54::056,5368872,13092,0.33,0.32,0.31,0.39,0.98,1.42
2023/07/10/ 12:53:54::305,5369282,13093,0.32,0.32,0.31,0.38,1.11,1.26
2023/07/10/ 12:53:54::891,5369693,13094,0.33,0.32,0.31,0.39,0.96,1.88
2023/07/10/ 12:53:55::147,5370102,13095,0.33,0.32,0.32,0.38,1.01,1.35
2023/07/10/ 12:53:55::725,5370513,13096,0.32,0.32,0.32,0.38,1.11,1.30
2023/07/10/ 12:53:55::984,5370923,13097,0.33,0.32,0.32,0.39,0.92,1.88
2023/07/10/ 12:53:56::525,5371333,13098,0.33,0.32,0.32,0.38,1.04,1.28
2023/07/10/ 12:53:56::774,5371743,13099,0.32,0.32,0.32,0.39,1.11,1.43
2023/07/10/ 12:53:57::368,5372153,13100,0.32,0.32,0.32,0.39,0.90,1.78
2023/07/10/ 12:53:57::620,5372563,13101,0.32,0.32,0.32,0.38,1.09,1.24
2023/07/10/ 12:53:58::187,5372974,13102,0.32,0.33,0.32,0.39,1.07,1.62
2023/07/10/ 12:53:58::436,5373383,13103,0.32,0.32,0.32,0.39,0.91,1.63
2023/07/10/ 12:53:59::007,5373794,13104,0.33,0.32,0.32,0.38,1.12,1.25
2023/07/10/ 12:53:59::261,5374203,13105,0.32,0.33,0.32,0.38,1.01,1.80
2023/07/10/ 12:53:59::856,5374614,13106,0.32,0.32,0.32,0.39,0.95,1.49
2023/07/10/ 12:54:00::106,5375025,13107,0.32,0.32,0.33,0.38,1.12,1.25
2023/07/10/ 12:54:00::693,5375434,13108,0.32,0.33,0.32,0.39,0.97,1.86
2023/07/10/ 12:54:00::947,5375845,13109,0.33,0.32,0.33,0.39,1.00,1.37
2023/07/10/ 12:54:01::494,5376254,13110,0.32,0.32,0.33,0.38,1.10,1.26
2023/07/10/ 12:54:01::746,5376665,13111,0.32,0.32,0.33,0.39,0.95,1.89
2023/07/10/ 12:54:02::329,5377075,13112,0.33,0.32,0.33,0.38,1.02,1.32
2023/07/10/ 12:54:02::588,5377485,13113,0.32,0.32,0.33,0.38,1.11,1.33
2023/07/10/ 12:54:02::920,5377895,13114,0.32,0.33,0.33,0.39,0.91,1.85
2023/07/10/ 12:54:03::583,5378306,13115,0.32,0.32,0.33,0.38,1.05,1.25
2023/07/10/ 12:54:03::846,5378715,13116,0.32,0.33,0.33,0.39,1.09,1.51
2023/07/10/ 12:54:04::386,5379126,13117,0.33,0.32,0.33,0.39,0.90,1.71
2023/07/10/ 12:54:04::639,5379535,13118,0.32,0.32,0.33,0.38,1.11,1.24
2023/07/10/ 12:54:05::220,5379946,13119,0.32,0.33,0.33,0.39,1.03,1.74
2023/07/10/ 12:54:05::472,5380356,13120,0.32,0.32,0.33,0.39,0.94,1.53
2023/07/10/ 12:54:06::065,5380766,13121,0.32,0.33,0.33,0.38,1.12,1.25
2023/07/10/ 12:54:06::313,5381177,13122,0.32,0.33,0.33,0.39,0.98,1.85
2023/07/10/ 12:54:06::627,5381586,13123,0.32,0.32,0.34,0.38,0.99,1.38
2023/07/10/ 12:54:07::296,5381997,13124,0.32,0.32,0.34,0.39,1.10,1.26
2023/07/10/ 12:54:07::561,5382407,13125,0.32,0.33,0.33,0.39,0.95,1.89
2023/07/10/ 12:54:08::105,5382817,13126,0.32,0.32,0.34,0.38,1.02,1.33
2023/07/10/ 12:54:08::353,5383227,13127,0.32,0.32,0.33,0.39,1.10,1.34
2023/07/10/ 12:54:08::940,5383638,13128,0.32,0.33,0.33,0.39,0.91,1.85
2023/07/10/ 12:54:09::188,5384047,13129,0.32,0.32,0.34,0.38,1.05,1.25
2023/07/10/ 12:54:09::773,5384458,13130,0.32,0.33,0.33,0.39,1.08,1.53
2023/07/10/ 12:54:10::023,5384867,13131,0.32,0.32,0.34,0.39,0.90,1.68
2023/07/10/ 12:54:10::596,5385278,13132,0.32,0.32,0.34,0.38,1.11,1.24
2023/07/10/ 12:54:10::857,5385688,13133,0.32,0.33,0.33,0.39,1.02,1.80
2023/07/10/ 12:54:11::419,5386098,13134,0.32,0.32,0.34,0.39,0.96,1.48
2023/07/10/ 12:54:11::674,5386508,13135,0.31,0.33,0.34,0.38,1.11,1.26
2023/07/10/ 12:54:11::999,5386918,13136,0.32,0.33,0.34,0.39,0.97,1.87
2023/07/10/ 12:54:12::671,5387328,13137,0.32,0.33,0.34,0.38,1.00,1.35
2023/07/10/ 12:54:12::928,5387739,13138,0.31,0.33,0.34,0.38,1.10,1.29
2023/07/10/ 12:54:13::488,5388148,13139,0.32,0.33,0.34,0.39,0.93,1.88
2023/07/10/ 12:54:13::743,5388559,13140,0.32,0.32,0.34,0.38,1.03,1.27
2023/07/10/ 12:54:14::307,5388969,13141,0.32,0.33,0.34,0.38,1.10,1.44
2023/07/10/ 12:54:14::573,5389379,13142,0.31,0.33,0.34,0.39,0.89,1.76
2023/07/10/ 12:54:14::916,5389790,13143,0.32,0.32,0.34,0.38,1.09,1.24
2023/07/10/ 12:54:15::562,5390199,13144,0.31,0.33,0.34,0.38,1.05,1.67
2023/07/10/ 12:54:15::824,5390610,13145,0.32,0.32,0.34,0.38,0.92,1.58
2023/07/10/ 12:54:16::378,5391020,13146,0.31,0.32,0.34,0.38,1.12,1.25
2023/07/10/ 12:54:16::668,5391430,13147,0.32,0.33,0.34,0.38,0.99,1.83
2023/07/10/ 12:54:16::969,5391840,13148,0.32,0.32,0.34,0.39,0.98,1.42
2023/07/10/ 12:54:17::680,5392250,13149,0.31,0.33,0.34,0.38,1.11,1.26
2023/07/10/ 12:54:17::977,5392660,13150,0.31,0.33,0.34,0.38,0.96,1.88
2023/07/10/ 12:54:18::245,5393071,13151,0.32,0.32,0.34,0.38,1.01,1.35
2023/07/10/ 12:54:18::615,5393480,13152,0.31,0.33,0.34,0.38,1.10,1.30
2023/07/10/ 12:54:19::289,5393891,13153,0.31,0.33,0.34,0.39,0.92,1.87
2023/07/10/ 12:54:19::539,5394301,13154,0.31,0.32,0.34,0.38,1.04,1.28
2023/07/10/ 12:54:20::085,5394711,13155,0.31,0.32,0.34,0.39,1.11,1.42
2023/07/10/ 12:54:20::344,5395122,13156,0.31,0.33,0.34,0.38,0.90,1.79
2023/07/10/ 12:54:20::678,5395531,13157,0.32,0.32,0.34,0.38,1.08,1.24
2023/07/10/ 12:54:21::352,5395942,13158,0.31,0.33,0.34,0.38,1.07,1.61
2023/07/10/ 12:54:21::604,5396352,13159,0.32,0.33,0.34,0.39,0.91,1.64
2023/07/10/ 12:54:22::165,5396762,13160,0.31,0.32,0.34,0.38,1.12,1.25
2023/07/10/ 12:54:22::427,5397172,13161,0.31,0.33,0.34,0.39,1.01,1.79
2023/07/10/ 12:54:22::754,5397582,13162,0.32,0.33,0.34,0.39,0.95,1.50
2023/07/10/ 12:54:23::411,5397992,13163,0.31,0.33,0.34,0.38,1.12,1.25
2023/07/10/ 12:54:23::666,5398403,13164,0.31,0.33,0.34,0.39,0.97,1.86
2023/07/10/ 12:54:24::212,5398812,13165,0.32,0.32,0.34,0.39,0.99,1.38
2023/07/10/ 12:54:24::466,5399223,13166,0.31,0.33,0.34,0.38,1.10,1.26
2023/07/10/ 12:54:25::038,5399632,13167,0.31,0.33,0.33,0.39,0.95,1.88
2023/07/10/ 12:54:25::293,5400043,13168,0.31,0.32,0.34,0.38,1.01,1.34
2023/07/10/ 12:54:25::877,5400453,13169,0.31,0.33,0.34,0.38,1.10,1.31
2023/07/10/ 12:54:26::132,5400863,13170,0.31,0.33,0.33,0.39,0.91,1.86
2023/07/10/ 12:54:26::465,5401274,13171,0.31,0.32,0.34,0.38,1.04,1.27
2023/07/10/ 12:54:27::140,5401683,13172,0.31,0.33,0.34,0.39,1.11,1.43
2023/07/10/ 12:54:27::406,5402094,13173,0.31,0.33,0.33,0.39,0.90,1.78
2023/07/10/ 12:54:27::941,5402504,13174,0.31,0.32,0.34,0.38,1.09,1.24
2023/07/10/ 12:54:28::193,5402914,13175,0.31,0.33,0.33,0.38,1.07,1.62
2023/07/10/ 12:54:28::775,5403324,13176,0.31,0.32,0.33,0.39,0.91,1.63
2023/07/10/ 12:54:29::039,5403735,13177,0.31,0.32,0.33,0.38,1.12,1.25
2023/07/10/ 12:54:29::604,5404144,13178,0.31,0.33,0.33,0.38,1.01,1.80
2023/07/10/ 12:54:29::870,5404555,13179,0.32,0.32,0.33,0.39,0.96,1.48
2023/07/10/ 12:54:30::195,5404964,13180,0.31,0.33,0.33,0.38,1.12,1.25
2023/07/10/ 12:54:30::848,5405375,13181,0.31,0.33,0.33,0.39,0.97,1.87
2023/07/10/ 12:54:31::098,5405785,13182,0.32,0.33,0.33,0.39,1.00,1.36
2023/07/10/ 12:54:31::660,5406195,13183,0.31,0.33,0.33,0.38,1.10,1.27
2023/07/10/ 12:54:31::911,5406606,13184,0.31,0.33,0.33,0.39,0.94,1.89
2023/07/10/ 12:54:32::252,5407015,13185,0.31,0.32,0.33,0.38,1.03,1.31
2023/07/10/ 12:54:32::941,5407426,13186,0.31,0.33,0.32,0.38,1.11,1.36
2023/07/10/ 12:54:33::196,5407836,13187,0.31,0.33,0.32,0.39,0.90,1.83
2023/07/10/ 12:54:33::483,5408246,13188,0.31,0.32,0.32,0.38,1.07,1.24
2023/07/10/ 12:54:34::180,5408656,13189,0.31,0.33,0.32,0.38,1.08,1.55
2023/07/10/ 12:54:34::442,5409067,13190,0.32,0.32,0.32,0.39,0.91,1.68
2023/07/10/ 12:54:34::954,5409476,13191,0.32,0.32,0.32,0.38,1.12,1.24
2023/07/10/ 12:54:35::221,5409887,13192,0.31,0.33,0.32,0.39,1.02,1.77
2023/07/10/ 12:54:35::796,5410296,13193,0.32,0.32,0.32,0.39,0.95,1.51
2023/07/10/ 12:54:36::055,5410707,13194,0.31,0.33,0.32,0.38,1.12,1.25
2023/07/10/ 12:54:36::612,5411117,13195,0.31,0.33,0.31,0.38,0.97,1.86
2023/07/10/ 12:54:36::864,5411527,13196,0.31,0.33,0.31,0.39,1.00,1.37
2023/07/10/ 12:54:37::204,5411937,13197,0.31,0.33,0.31,0.38,1.10,1.27
2023/07/10/ 12:54:37::873,5412347,13198,0.31,0.33,0.31,0.39,0.94,1.89
2023/07/10/ 12:54:38::142,5412757,13199,0.32,0.32,0.31,0.38,1.02,1.32
2023/07/10/ 12:54:38::679,5413168,13200,0.31,0.33,0.31,0.38,1.11,1.34
2023/07/10/ 12:54:38::931,5413578,13201,0.31,0.33,0.31,0.39,0.91,1.85
2023/07/10/ 12:54:39::518,5413988,13202,0.31,0.32,0.31,0.38,1.06,1.25
2023/07/10/ 12:54:39::780,5414398,13203,0.31,0.33,0.31,0.39,1.10,1.51
2023/07/10/ 12:54:40::337,5414808,13204,0.31,0.33,0.31,0.39,0.90,1.71
2023/07/10/ 12:54:40::587,5415219,13205,0.31,0.32,0.31,0.38,1.11,1.24
2023/07/10/ 12:54:40::922,5415628,13206,0.31,0.33,0.30,0.38,1.04,1.74
2023/07/10/ 12:54:41::599,5416039,13207,0.31,0.32,0.31,0.39,0.94,1.54
2023/07/10/ 12:54:41::850,5416449,13208,0.31,0.33,0.31,0.38,1.12,1.25
2023/07/10/ 12:54:42::427,5416859,13209,0.31,0.33,0.31,0.39,0.98,1.85
2023/07/10/ 12:54:42::679,5417269,13210,0.31,0.33,0.31,0.39,0.99,1.40
2023/07/10/ 12:54:42::987,5417679,13211,0.31,0.33,0.31,0.38,1.10,1.26
2023/07/10/ 12:54:43::666,5418089,13212,0.31,0.33,0.31,0.39,0.95,1.88
2023/07/10/ 12:54:43::922,5418500,13213,0.31,0.32,0.31,0.38,1.01,1.34
2023/07/10/ 12:54:44::469,5418909,13214,0.31,0.33,0.31,0.38,1.11,1.31
2023/07/10/ 12:54:44::729,5419320,13215,0.31,0.33,0.31,0.39,0.92,1.87
2023/07/10/ 12:54:45::290,5419730,13216,0.32,0.33,0.31,0.39,1.04,1.28
2023/07/10/ 12:54:45::549,5420140,13217,0.31,0.33,0.31,0.39,1.11,1.44
2023/07/10/ 12:54:46::121,5420551,13218,0.31,0.33,0.31,0.39,0.90,1.76
2023/07/10/ 12:54:46::381,5420960,13219,0.31,0.32,0.31,0.38,1.09,1.24
2023/07/10/ 12:54:46::945,5421371,13220,0.31,0.33,0.31,0.39,1.06,1.66
2023/07/10/ 12:54:47::212,5421780,13221,0.31,0.33,0.31,0.39,0.92,1.60
2023/07/10/ 12:54:47::557,5422191,13222,0.31,0.32,0.31,0.38,1.13,1.25
2023/07/10/ 12:54:48::208,5422601,13223,0.31,0.33,0.31,0.38,1.00,1.83
2023/07/10/ 12:54:48::472,5423011,13224,0.31,0.32,0.31,0.38,0.97,1.44
2023/07/10/ 12:54:49::017,5423421,13225,0.31,0.33,0.31,0.38,1.11,1.26
2023/07/10/ 12:54:49::271,5423832,13226,0.31,0.33,0.30,0.38,0.96,1.88
2023/07/10/ 12:54:49::604,5424241,13227,0.32,0.33,0.31,0.38,1.01,1.35
2023/07/10/ 12:54:50::270,5424652,13228,0.31,0.33,0.31,0.38,1.10,1.29
2023/07/10/ 12:54:50::522,5425062,13229,0.31,0.33,0.30,0.39,0.93,1.88
2023/07/10/ 12:54:50::843,5425472,13230,0.31,0.32,0.31,0.38,1.03,1.29
2023/07/10/ 12:54:51::512,5425883,13231,0.31,0.33,0.30,0.38,1.11,1.40
2023/07/10/ 12:54:51::769,5426292,13232,0.31,0.33,0.30,0.39,0.90,1.80
2023/07/10/ 12:54:52::328,5426703,13233,0.31,0.33,0.30,0.38,1.08,1.24
2023/07/10/ 12:54:52::580,5427112,13234,0.31,0.33,0.30,0.38,1.07,1.60
2023/07/10/ 12:54:52::963,5427523,13235,0.31,0.32,0.30,0.39,0.91,1.64
2023/07/10/ 12:54:53::550,5427933,13236,0.31,0.32,0.30,0.38,1.12,1.25
2023/07/10/ 12:54:53::802,5428343,13237,0.31,0.33,0.29,0.39,1.01,1.80
2023/07/10/ 12:54:54::377,5428753,13238,0.31,0.33,0.29,0.39,0.95,1.48
2023/07/10/ 12:54:54::638,5429164,13239,0.31,0.33,0.29,0.38,1.11,1.25
2023/07/10/ 12:54:55::227,5429573,13240,0.31,0.33,0.29,0.39,0.97,1.86
2023/07/10/ 12:54:55::478,5429984,13241,0.31,0.32,0.29,0.39,1.00,1.37
2023/07/10/ 12:54:56::026,5430393,13242,0.31,0.33,0.29,0.39,1.10,1.26
2023/07/10/ 12:54:56::287,5430804,13243,0.31,0.33,0.29,0.39,0.95,1.89
2023/07/10/ 12:54:56::858,5431215,13244,0.31,0.32,0.29,0.38,1.02,1.34
2023/07/10/ 12:54:57::110,5431624,13245,0.31,0.33,0.29,0.38,1.10,1.33
2023/07/10/ 12:54:57::694,5432035,13246,0.31,0.33,0.29,0.39,0.91,1.86
2023/07/10/ 12:54:57::957,5432444,13247,0.31,0.32,0.29,0.39,1.05,1.26
2023/07/10/ 12:54:58::283,5432855,13248,0.31,0.33,0.29,0.38,1.10,1.47
2023/07/10/ 12:54:58::947,5433265,13249,0.31,0.32,0.29,0.39,0.90,1.75
2023/07/10/ 12:54:59::199,5433675,13250,0.31,0.32,0.29,0.38,1.10,1.24
2023/07/10/ 12:54:59::760,5434085,13251,0.31,0.33,0.29,0.39,1.05,1.68
2023/07/10/ 12:55:00::020,5434496,13252,0.31,0.32,0.29,0.39,0.92,1.59
2023/07/10/ 12:55:00::574,5434905,13253,0.31,0.33,0.30,0.38,1.12,1.25
